bath,bed,latitude,logitude,price,size,year built,zipcode,distance to subway,complaints
1,1,40.779796000000005,-73.960708,1195000,23948,1973,10028,0.40605308100000004,2692.0
1,2,40.775771,-73.95142,800000,52900,1920,10028,0.5170487020000001,2692.0
3,3,40.780476,-73.960686,3950000,2350,1928,10028,0.41787001,2692.0
2,3,40.780223,-73.958035,2195000,53220,1912,10028,0.198021767,2692.0
3,3,40.776517,-73.948145,1750000,1800,1961,10028,0.687228389,2692.0
5,4,40.776298,-73.959503,5895000,3500,1908,10028,0.282662794,2692.0
4,3,40.778099,-73.955802,5995000,4400,1925,10028,0.135188823,2692.0
2,2,40.78163,-73.959891,3250000,1250,1960,10028,0.410604094,2692.0
2,2,40.776284999999994,-73.948339,1250000,1150,1973,10028,0.6848464590000001,2692.0
2,3,40.778499,-73.956001,1895000,1400,1986,10028,0.099129698,2692.0
1,0,40.775475,-73.95246999999999,385000,33580,1925,10028,0.49199064,2692.0
2,1,40.776354,-73.947175,1300000,907,1986,10028,0.7686465090000001,2692.0
3,3,40.777457,-73.956216,3200000,1750,1929,10028,0.21332511399999998,2692.0
2,4,40.777801000000004,-73.958297,2500000,2000,1929,10028,0.27372366600000003,2692.0
2,3,40.778515000000006,-73.955961,1750000,1225,1986,10028,0.095990243,2692.0
2,2,40.776543,-73.959374,1995000,1150,1913,10028,0.311199051,2692.0
3,3,40.777875,-73.95522700000001,2525000,1640,1987,10028,0.157725764,2692.0
4,4,40.780601000000004,-73.956398,9300000,3226,2008,10028,0.113617198,2692.0
3,3,40.776354,-73.947175,2700000,1640,1986,10028,0.7686465090000001,2692.0
2,2,40.774316,-73.951909,1500000,1036,1998,10028,0.627466886,2692.0
1,1,40.776359,-73.948903,695000,850,1935,10028,0.6395584320000001,2692.0
3,3,40.78163,-73.959891,4400000,190640,1960,10028,0.410604094,2692.0
3,3,40.774101,-73.953498,3500000,1996,2018,10028,0.514965471,2692.0
1,1,40.775569,-73.954887,649000,725,1928,10028,0.415733626,2692.0
3,2,40.780604,-73.9564,3450000,2164,2008,10028,0.113990212,2692.0
1,1,40.771408,-73.946988,999000,1060,1942,10028,1.0879216859999998,2692.0
5,4,40.773899,-73.94899699999999,5995000,3470,2005,10028,0.808176916,2692.0
5,4,40.780101,-73.9598,5250000,2225,1987,10028,0.335425743,2692.0
1,1,40.774316,-73.951909,824000,746,1998,10028,0.627466886,2692.0
4,3,40.771999,-73.947402,5170990,2234,2019,10028,1.040719709,2692.0
3,3,40.779030999999996,-73.957194,2525000,37030,1916,10028,0.118915411,2692.0
2,3,40.777262,-73.955547,2695000,1607,1981,10028,0.22500661100000002,2692.0
4,4,40.778003999999996,-73.962546,11200000,4357,1926,10028,0.514978829,2692.0
1,1,40.776039000000004,-73.94986999999999,729000,780,1962,10028,0.59194685,2692.0
2,2,40.781036,-73.959963,2000000,1224,1928,10028,0.38359384,2692.0
4,3,40.778359,-73.95379100000001,4995000,2380,2007,10028,0.17299703600000002,2692.0
3,4,40.775089,-73.94587800000001,4000000,2800,1928,10028,0.930729994,2692.0
2,2,40.775753,-73.952158,1695000,1623,1978,10028,0.480279316,2692.0
2,3,40.775496000000004,-73.955701,2995000,1766,1920,10028,0.388443121,2692.0
1,1,40.777008,-73.952164,795000,625,1987,10028,0.374538518,2692.0
1,1,40.775994,-73.948808,585000,725,1959,10028,0.6678015079999999,2692.0
2,2,40.778963,-73.960972,1595000,15308,1963,10028,0.43032273200000004,2692.0
3,2,40.778186,-73.957972,2395000,203706,1927,10028,0.224971256,2692.0
4,3,40.78163,-73.959891,4500000,2400,1960,10028,0.410604094,2692.0
3,3,40.7723,-73.9463,3500000,2200,1953,10028,1.093528944,2692.0
4,3,40.777673,-73.958549,2975000,128635,1911,10028,0.29900051899999996,2692.0
2,2,40.771198,-73.94719599999999,1795000,1600,1928,10028,1.076423877,2692.0
2,2,40.779899,-73.957901,2250000,1900,1962,10028,0.17476238300000002,2692.0
1,1,40.774316,-73.951909,895000,747,1998,10028,0.627466886,2692.0
3,3,40.775271000000004,-73.946308,3790000,114640,1929,10028,0.889254988,2692.0
2,2,40.778006,-73.961246,2775000,1380,1981,10028,0.478198426,2692.0
4,3,40.778359,-73.95379100000001,5600000,2567,2007,10028,0.17299703600000002,2692.0
3,3,40.774101,-73.953498,4495000,1990,2018,10028,0.514965471,2692.0
8,7,40.767501,-73.970199,59000000,12000,1931,10065,0.32492461699999997,1606.0
2,2,40.766137,-73.970276,1100000,1042,1920,10065,0.216821863,1606.0
1,1,40.762879999999996,-73.957498,499000,107780,1963,10065,0.545624424,1606.0
2,2,40.764069,-73.964407,999000,158500,1963,10065,0.191408784,1606.0
7,6,40.768344,-73.96657900000001,13475000,8926,1910,10065,0.196246253,1606.0
3,3,40.767897999999995,-73.967463,2350000,1500,1924,10065,0.261894385,1606.0
1,1,40.764069,-73.964407,399000,625,1963,10065,0.191408784,1606.0
1,1,40.766921,-73.962869,675000,700,1965,10065,0.127669199,1606.0
10,5,40.7677,-73.970001,39950000,5427,1951,10065,0.352631144,1606.0
14,13,40.7667,-73.970497,19995000,9950,1910,10065,0.24074773100000002,1606.0
8,7,40.76417,-73.968317,19500000,8500,1899,10065,0.13740414199999998,1606.0
1,1,40.762204,-73.962786,775000,683,1986,10065,0.263843906,1606.0
3,3,40.768039,-73.967799,4995000,2800,1907,10065,0.291083916,1606.0
5,5,40.764708,-73.964724,13995000,3772,1987,10065,0.143373221,1606.0
3,3,40.765153999999995,-73.967956,3000000,202841,1927,10065,0.125098873,1606.0
5,4,40.7639,-73.969596,31000000,4628,2015,10065,0.176552846,1606.0
5,4,40.762805,-73.964286,8995000,4000,1905,10065,0.150441249,1606.0
10,9,40.769001,-73.9663,18500000,13000,1920,10065,0.210148105,1606.0
2,2,40.765153999999995,-73.967956,785000,1400,1927,10065,0.125098873,1606.0
7,7,40.7681,-73.965499,18000000,5800,1924,10065,0.101350564,1606.0
2,2,40.765153999999995,-73.967956,795000,202841,1927,10065,0.125098873,1606.0
10,6,40.767501,-73.967697,24500000,8400,1910,10065,0.283631478,1606.0
5,5,40.7695,-73.96749799999999,24995000,4596,1913,10065,0.32415935100000004,1606.0
7,5,40.765322,-73.965234,19750000,8000,1899,10065,0.11059098199999999,1606.0
1,1,40.765153999999995,-73.967956,495000,202841,1927,10065,0.125098873,1606.0
4,4,40.765153999999995,-73.967956,2800000,4100,1927,10065,0.125098873,1606.0
2,3,40.760953,-73.95970799999999,1825000,1600,1960,10065,0.542690456,1606.0
1,1,40.761621000000005,-73.957998,600000,304510,1958,10065,0.47655649299999997,1606.0
3,4,40.763209,-73.966998,2995000,2400,1960,10065,0.062627636,1606.0
2,3,40.7649,-73.96779599999999,1390000,1700,1913,10065,0.10664187900000001,1606.0
3,5,40.762737,-73.96491400000001,11950000,5000,1905,10065,0.100113214,1606.0
1,1,40.763778,-73.961793,645000,625,1963,10065,0.386489204,1606.0
5,5,40.7653,-73.970596,24900000,4699,1951,10065,0.152495028,1606.0
8,8,40.768299,-73.966499,15450000,7000,1910,10065,0.188342658,1606.0
3,2,40.767412,-73.968242,1850000,1520,1963,10065,0.316537055,1606.0
4,3,40.767016,-73.968441,2125000,147121,1962,10065,0.287294179,1606.0
4,3,40.765097999999995,-73.962501,6350000,3190,1951,10065,0.315274233,1606.0
7,6,40.761965999999994,-73.96428,8995000,4835,1910,10065,0.141649055,1606.0
6,5,40.762244,-73.963747,12950000,6047,1900,10065,0.182849756,1606.0
10,6,40.767663,-73.968074,19995000,4913,1929,10065,0.31366301399999996,1606.0
1,2,40.764462,-73.959311,770000,850,1964,10065,0.533313214,1606.0
3,2,40.765701,-73.971199,8350000,2500,1910,10065,0.125283629,1606.0
1,0,40.761876,-73.958603,615000,455403,1956,10065,0.534319907,1606.0
2,2,40.760953,-73.95970799999999,945000,900,1960,10065,0.542690456,1606.0
3,3,40.765679,-73.963965,3699000,1815,2000,10065,0.224295618,1606.0
4,3,40.764499,-73.964841,6995000,2887,1987,10065,0.13887870900000002,1606.0
1,0,40.765124,-73.964387,650000,246320,1968,10065,0.172586287,1606.0
2,2,40.767029,-73.97057099999999,2500000,130923,1927,10065,0.264186413,1606.0
1,1,40.762001,-73.959396,999000,800,1957,10065,0.550021623,1606.0
2,2,40.764283,-73.958128,1899000,1275,2005,10065,0.622434574,1606.0
6,7,40.76659,-73.96629200000001,19950000,8200,1920,10065,0.190296212,1606.0
5,4,40.763290000000005,-73.96644599999999,4995000,3250,1983,10065,0.10614954,1606.0
3,2,40.763017,-73.965076,2950000,1695,1967,10065,0.110490339,1606.0
3,2,40.768372,-73.966643,2995000,7000,1910,10065,0.20232432,1606.0
1,2,40.763412,-73.95897,795000,850,1962,10065,0.599143961,1606.0
0,1,40.761379,-73.961044,664350,492,1916,10065,0.421898509,1606.0
3,3,40.769896,-73.968354,5995000,235448,1949,10065,0.408479373,1606.0
2,2,40.763463,-73.96181,1875000,1044,1996,10065,0.371140299,1606.0
5,5,40.765957,-73.96673299999999,9500000,5492,1920,10065,0.120729288,1606.0
2,1,40.761501,-73.959999,999000,1000,1985,10065,0.505513122,1606.0
2,3,40.761621000000005,-73.957998,1999000,1475,1958,10065,0.47655649299999997,1606.0
2,2,40.764598,-73.966796,2600000,1630,1960,10065,0.024684754,1606.0
1,0,40.761621000000005,-73.957998,469000,304510,1958,10065,0.47655649299999997,1606.0
2,2,40.764815999999996,-73.965974,1499000,1450,1962,10065,0.037506505,1606.0
1,2,40.764253000000004,-73.960657,900000,975,1962,10065,0.474802169,1606.0
6,3,40.763599,-73.968902,8895000,3040,1912,10065,0.111662957,1606.0
2,2,40.765997999999996,-73.962097,1120000,1050,1964,10065,0.247111095,1606.0
3,3,40.767101000000004,-73.962997,1595000,1810,1965,10065,0.10639584699999999,1606.0
2,1,40.765124,-73.964387,850000,1000,1968,10065,0.172586287,1606.0
1,2,40.761876,-73.958603,995000,950,1956,10065,0.534319907,1606.0
6,9,40.763999,-73.960157,5200000,4480,1931,10065,0.522514509,1606.0
4,3,40.7653,-73.970596,6950000,2507,1951,10065,0.152495028,1606.0
5,4,40.762599,-73.960296,3995000,2700,1965,10065,0.47503658600000004,1606.0
4,3,40.7676,-73.9681,9000000,2455,1929,10065,0.316306659,1606.0
1,1,40.76213,-73.961752,925000,622,2013,10065,0.35114378,1606.0
2,1,40.767047999999996,-73.96738,759000,30800,1910,10065,0.251435619,1606.0
2,2,40.765153999999995,-73.967956,2000000,1500,1927,10065,0.125098873,1606.0
4,4,40.7658,-73.969497,12950000,3000,1901,10065,0.259127075,1606.0
2,2,40.766290000000005,-73.966758,2495000,1700,1955,10065,0.157684756,1606.0
1,0,40.766921,-73.962869,375000,400,1965,10065,0.127669199,1606.0
10,6,40.764801,-73.9636,14500000,6000,1987,10065,0.23690549600000002,1606.0
2,3,40.768685,-73.969336,5495000,153525,1949,10065,0.43043196,1606.0
1,0,40.762879999999996,-73.957498,349000,107780,1963,10065,0.545624424,1606.0
3,3,40.769146,-73.967711,4495000,2000,1955,10065,0.318925678,1606.0
5,4,40.763290000000005,-73.96644599999999,3355000,3000,1983,10065,0.10614954,1606.0
2,2,40.7621,-73.961601,2298000,2286,2013,10065,0.363994451,1606.0
3,2,40.767891999999996,-73.966725,2999999,223000,1962,10065,0.19976313699999998,1606.0
3,3,40.765598,-73.965202,5500000,1853,2013,10065,0.12931975099999998,1606.0
2,2,40.763209,-73.966998,1300000,1450,1960,10065,0.062627636,1606.0
2,2,40.761621000000005,-73.957998,1100000,304510,1958,10065,0.47655649299999997,1606.0
2,3,40.765401000000004,-73.968536,2700000,1800,1916,10065,0.17973106100000003,1606.0
3,2,40.76514,-73.96674200000001,2095000,60748,1923,10065,0.034336804,1606.0
1,1,40.764462,-73.959311,699000,835,1964,10065,0.533313214,1606.0
6,9,40.763999,-73.960197,5200000,4480,1931,10065,0.519387791,1606.0
7,5,40.764499,-73.96479699999999,13995000,3772,1987,10065,0.14241126699999998,1606.0
1,1,40.765243,-73.969881,1490000,900,1958,10065,0.208203988,1606.0
2,2,40.766290000000005,-73.966758,1585000,181000,1955,10065,0.157684756,1606.0
3,2,40.768214,-73.968366,3050000,1700,1941,10065,0.340656943,1606.0
5,5,40.7639,-73.961502,8995000,4000,1987,10065,0.41446587799999995,1606.0
5,5,40.7644,-73.9682,9150000,4250,1913,10065,0.143309014,1606.0
2,2,40.762363,-73.963031,1699000,1225,1986,10065,0.243444683,1606.0
1,1,40.762387,-73.95923,625000,455403,1956,10065,0.563466416,1606.0
6,5,40.7653,-73.970596,11750000,4060,1951,10065,0.152495028,1606.0
1,2,40.768059,-73.967076,1495000,973,1941,10065,0.230722655,1606.0
2,2,40.764253000000004,-73.960657,1370000,1250,1962,10065,0.474802169,1606.0
3,2,40.764283,-73.958128,2795000,1549,2005,10065,0.622434574,1606.0
3,2,40.763290000000005,-73.96644599999999,1995000,312646,1983,10065,0.10614954,1606.0
2,2,40.766112,-73.970217,1995000,1200,1920,10065,0.219772252,1606.0
1,0,40.763435,-73.958209,575000,500,1959,10065,0.6311956879999999,1606.0
3,3,40.769471,-73.96871800000001,5500000,306573,1950,10065,0.410884542,1606.0
4,3,40.768058,-73.96552199999999,4500000,2800,1924,10065,0.10186655800000001,1606.0
3,2,40.764499,-73.964841,3150000,1380,1987,10065,0.13887870900000002,1606.0
3,2,40.76478,-73.967963,2995000,2025,1910,10065,0.119013535,1606.0
3,2,40.767891999999996,-73.966725,2400000,223000,1962,10065,0.19976313699999998,1606.0
2,2,40.769471,-73.96871800000001,3795000,306573,1950,10065,0.410884542,1606.0
1,1,40.763412,-73.95897,799000,900,1962,10065,0.599143961,1606.0
2,3,40.76462,-73.966751,2399000,1650,1960,10065,0.020174502,1606.0
5,4,40.764012,-73.96919399999999,7800000,2755,1941,10065,0.160711094,1606.0
2,2,40.762631,-73.960347,2275000,1476,1965,10065,0.47105771799999996,1606.0
4,3,40.765679,-73.963965,6995000,2410,2000,10065,0.224295618,1606.0
3,3,40.770161,-73.968209,4500000,224000,1940,10065,0.416259141,1606.0
3,2,40.76668,-73.967677,4850000,2067,1925,10065,0.222431359,1606.0
2,2,40.764441,-73.962655,1750000,1100,1978,10065,0.320087125,1606.0
2,0,40.769586,-73.968532,1850000,1500,1920,10065,0.40302344,1606.0
5,5,40.7644,-73.9682,8750000,4245,1913,10065,0.143309014,1606.0
4,3,40.765868,-73.968082,5995000,183919,1923,10065,0.17149341199999998,1606.0
3,2,40.768214,-73.968366,2995000,1700,1941,10065,0.340656943,1606.0
4,4,40.766507,-73.968999,6950000,106163,1908,10065,0.276346722,1606.0
1,1,40.766163,-73.959671,695000,324854,1931,10065,0.40118406100000004,1606.0
2,2,40.767029,-73.97057099999999,5500000,130923,1927,10065,0.264186413,1606.0
7,2,40.767412,-73.968242,1550000,143840,1963,10065,0.316537055,1606.0
1,1,40.762879999999996,-73.957498,699000,650,1963,10065,0.545624424,1606.0
1,1,40.767412,-73.968242,900000,1100,1963,10065,0.316537055,1606.0
3,2,40.766781,-73.968698,2495000,104075,1922,10065,0.279865684,1606.0
2,2,40.764833,-73.967286,1600000,1250,1920,10065,0.063058522,1606.0
1,1,40.764801,-73.9636,975000,600,1987,10065,0.23690549600000002,1606.0
3,2,40.76726,-73.967118,5900000,105242,1917,10065,0.240788325,1606.0
1,0,40.77724,-73.986133,469000,550,1965,10023,0.3767636,2611.0
1,1,40.770499,-73.983338,950000,840,1930,10023,0.149152341,2611.0
11,9,40.780101,-73.977699,7700000,7268,1900,10023,0.363034185,2611.0
3,3,40.777099,-73.97689799999999,3495000,1950,1964,10023,0.107384688,2611.0
5,3,40.769109,-73.98161999999999,8000000,2165,1960,10023,0.045615497000000005,2611.0
1,1,40.771116,-73.982833,675000,271843,1981,10023,0.19821245399999998,2611.0
3,4,40.780142,-73.982209,4250000,2600,1902,10023,0.11544435300000001,2611.0
2,2,40.777076,-73.97684699999999,2295000,625517,1964,10023,0.102520511,2611.0
2,1,40.772459999999995,-73.97920500000001,1695000,1050,1969,10023,0.260469307,2611.0
4,4,40.7802,-73.986701,5900000,2932,1904,10023,0.42720155600000004,2611.0
2,2,40.77715,-73.981622,1995000,1053,1989,10023,0.145700873,2611.0
3,2,40.774258,-73.984256,3675000,1353,1989,10023,0.160750171,2611.0
2,2,40.77174,-73.98853000000001,1600000,982,2007,10023,0.553146811,2611.0
9,7,40.784581,-73.97024499999999,19950000,9775,1901,10024,0.087446985,150.0
3,4,40.790594,-73.975359,999000,1794,1910,10024,0.19316991100000003,150.0
1,0,40.787421,-73.977871,225000,9999,1915,10024,0.129836761,150.0
2,2,40.786782,-73.97442,1487000,1150,1900,10024,0.212932428,150.0
5,4,40.783401,-73.971397,8900000,4950,1900,10024,0.13078790199999998,150.0
1,1,40.78437,-73.97576600000001,689000,8500,1900,10024,0.330801884,150.0
10,7,40.785227,-73.971886,7950000,6650,1900,10024,0.187344426,150.0
6,5,40.783618,-73.975952,9999999,6298,1900,10024,0.315016211,150.0
9,5,40.791819,-73.976298,8500000,7052,1901,10024,0.297512447,150.0
1,2,40.781492,-73.977154,950000,873,1910,10024,0.331413658,150.0
7,5,40.787283,-73.97258199999999,8950000,8000,1910,10024,0.314594757,150.0
9,12,40.7879,-73.968949,6450000,6270,1930,10024,0.132646268,150.0
4,5,40.786429999999996,-73.96936,8995000,6534,1900,10024,0.045718682999999996,150.0
4,3,40.788203,-73.975599,6450000,2573,2019,10024,0.041463481,150.0
6,5,40.790203999999996,-73.978313,7950000,4701,1900,10024,0.212609995,150.0
1,0,40.783311,-73.973246,475000,14214,1900,10024,0.172831247,150.0
3,4,40.78812,-73.968695,2750000,2000,1930,10024,0.15165679199999998,150.0
4,4,40.789,-73.9768,6650000,2800,1987,10024,0.039630781000000004,150.0
5,6,40.783925,-73.981776,4395000,3245,1886,10024,0.127705483,150.0
2,3,40.7835,-73.977699,1995000,1165,1900,10024,0.173850237,150.0
1,2,40.78302,-73.982428,1250000,1200,1891,10024,0.199380449,150.0
1,1,40.789268,-73.97797299999999,515000,141426,1925,10024,0.134458041,150.0
2,2,40.786583,-73.979022,1495000,207126,1928,10024,0.263501957,150.0
1,1,40.788619,-73.968694,780000,109451,1931,10024,0.20675054399999998,150.0
6,5,40.786378000000006,-73.980502,5500000,4708,1899,10024,0.259871682,150.0
14,14,40.785598,-73.981597,14950000,11670,1900,10024,0.214386749,150.0
6,5,40.782081,-73.97731999999999,8695000,5416,1910,10024,0.27719731,150.0
1,1,40.786434,-73.972769,945000,766,1929,10024,0.291264664,150.0
6,7,40.791301000000004,-73.97509699999999,5300000,5800,1920,10024,0.25475354100000003,150.0
3,2,40.784532,-73.978912,1995000,2266,2004,10024,0.087674766,150.0
12,6,40.785284999999995,-73.981723,11700000,8040,1900,10024,0.19542129100000002,150.0
1,2,40.786666,-73.974141,1099000,950,1900,10024,0.239060081,150.0
4,3,40.782578,-73.97192199999999,18950000,600613,1929,10024,0.039117762,150.0
1,1,40.7849,-73.97779799999999,549000,600,1911,10024,0.18703200600000003,150.0
5,6,40.787849,-73.972727,6250000,4500,1899,10024,0.286427124,150.0
5,7,40.788365,-73.98012800000001,7250000,6000,1899,10024,0.268820638,150.0
2,2,40.784442,-73.982132,1995000,1200,1910,10024,0.173603371,150.0
1,2,40.7849,-73.97779799999999,1195000,1270,1920,10024,0.18703200600000003,150.0
2,2,40.788268,-73.979896,1495000,1100,1910,10024,0.249445795,150.0
1,1,40.783982,-73.983225,515000,62487,1926,10024,0.249626765,150.0
4,5,40.786445,-73.973614,7795000,4032,1899,10024,0.288879238,150.0
8,5,40.787898999999996,-73.980201,9250000,7000,1900,10024,0.279477364,150.0
2,2,40.782,-73.980787,1100000,195491,1930,10024,0.19468231600000002,150.0
1,1,40.786333,-73.97640200000001,649000,9375,1940,10024,0.193717077,150.0
9,6,40.790797,-73.977758,12900000,9000,1910,10024,0.231291365,150.0
3,3,40.789001,-73.971603,2995000,2000,1989,10024,0.363523675,150.0
3,3,40.788361,-73.96770500000001,2800000,608532,1930,10024,0.187749251,150.0
7,6,40.7844,-73.975799,11700000,7500,1900,10024,0.328498945,150.0
1,1,40.789811,-73.973698,695000,750,1925,10024,0.238399654,150.0
3,3,40.788203,-73.975599,5495000,2442,2019,10024,0.041463481,150.0
4,3,40.786681,-73.968525,7650000,2200,1988,10024,0.011737741000000001,150.0
2,3,40.782578,-73.981639,1595000,869,1900,10024,0.175011618,150.0
4,5,40.787178999999995,-73.968462,12565000,3700,1905,10024,0.045605154,150.0
1,2,40.792753999999995,-73.976646,1095000,1090,1911,10024,0.29438786899999997,150.0
2,2,40.790425,-73.976522,1250000,1100,1922,10024,0.15706283,150.0
1,1,40.792010999999995,-73.97676,750000,800,1929,10024,0.324035543,150.0
8,8,40.790901,-73.97799599999999,6475000,6632,1900,10024,0.251830143,150.0
4,4,40.788203,-73.975599,7950000,3122,2019,10024,0.041463481,150.0
5,4,40.786809000000005,-73.97142099999999,8500000,4623,1901,10024,0.21708018,150.0
7,7,40.790901,-73.97730200000001,6575000,6140,1910,10024,0.22459517899999998,150.0
3,3,40.789501,-73.97779799999999,18000000,3420,1908,10024,0.134664301,150.0
1,2,40.786764,-73.971313,949000,900,1910,10024,0.206807784,150.0
2,3,40.783694,-73.972973,2195000,1600,1916,10024,0.190783482,150.0
5,6,40.792574,-73.976244,10888888,6120,1899,10024,0.264261546,150.0
2,2,40.783583,-73.982074,1875000,71880,1912,10024,0.152895724,150.0
1,1,40.787085999999995,-73.980246,655000,700,1940,10024,0.312130874,150.0
3,6,40.789699,-73.976303,4395000,4228,1920,10024,0.075535564,150.0
10,12,40.7868,-73.97979699999999,7499000,8500,1900,10024,0.296183013,150.0
2,2,40.790601,-73.973414,1295000,1214,1920,10024,0.26292861,150.0
10,10,40.784251,-73.974199,11000000,2540,1886,10024,0.303542549,150.0
1,0,40.786592999999996,-73.973967,399000,25090,1900,10024,0.255472039,150.0
