,link,region
290,/homedetails/88-Greenwich-St-APT-3304-New-York-NY-10006/143072049_zpid/,Lower Manhattan
291,/homedetails/123-Washington-St-APT-39B-New-York-NY-10006/112088545_zpid/,Lower Manhattan
292,/homedetails/123-Washington-St-APT-35H-New-York-NY-10006/112088522_zpid/,Lower Manhattan
293,/homedetails/88-Greenwich-St-APT-622-New-York-NY-10006/97500869_zpid/,Lower Manhattan
294,/homedetails/50-West-St-49B-New-York-NY-10006/244766618_zpid/,Lower Manhattan
295,/homedetails/123-Washington-St-PENTHOUSE-56B-New-York-NY-10006/112513260_zpid/,Lower Manhattan
296,/homedetails/123-Washington-St-APT-40D-New-York-NY-10006/112088553_zpid/,Lower Manhattan
297,/homedetails/50-West-St-52D-New-York-NY-10006/244746923_zpid/,Lower Manhattan
298,/homedetails/50-West-St-10C-New-York-NY-10006/244882238_zpid/,Lower Manhattan
299,/homedetails/123-Washington-St-APT-51B-New-York-NY-10006/112515094_zpid/,Lower Manhattan
300,/homedetails/88-Greenwich-St-APT-1019-New-York-NY-10006/89332465_zpid/,Lower Manhattan
301,/homedetails/123-Washington-St-APT-40H-New-York-NY-10006/112088557_zpid/,Lower Manhattan
302,/homedetails/50-West-St-55D-New-York-NY-10006/244749409_zpid/,Lower Manhattan
303,/homedetails/88-Greenwich-St-APT-501-New-York-NY-10006/89334478_zpid/,Lower Manhattan
304,/homedetails/88-Greenwich-St-APT-621-New-York-NY-10006/97506265_zpid/,Lower Manhattan
305,/homedetails/123-Washington-St-APT-45H-New-York-NY-10006/112511648_zpid/,Lower Manhattan
306,/homedetails/50-West-St-19C-New-York-NY-10006/244727821_zpid/,Lower Manhattan
307,/homedetails/123-Washington-St-54H-New-York-NY-10006/112512256_zpid/,Lower Manhattan
308,/homedetails/123-Washington-St-APT-33D-New-York-NY-10006/112088504_zpid/,Lower Manhattan
309,/homedetails/50-West-St-APT-1-New-York-NY-10006/2085137932_zpid/,Lower Manhattan
310,/homedetails/88-Greenwich-St-APT-1405-New-York-NY-10006/97534065_zpid/,Lower Manhattan
